Site,Year,Sex,Survival,SVL,Mass,Log10 SVL,Log10  Mass,Ln SVL,Ln Mass,Ri Condition,Mi Condition,Std SVL,Std Mass,Std Ri Condition,Std Mi Condition,Relative W
Kidd Cay,2006,f,0,42,1.7,1.62324929,0.431363764,3.737669618,0.530628251,-0.010731579,1.852977096,-0.488721805,-0.619195046,-0.350705198,-0.181517273,0
Kidd Cay,2006,f,1,42,1.7,1.62324929,0.431363764,3.737669618,0.530628251,-0.010731579,1.852977096,-0.488721805,-0.619195046,-0.350705198,-0.181517273,2.5
Kidd Cay,2006,f,1,42,1.7,1.62324929,0.431363764,3.737669618,0.530628251,-0.010731579,1.852977096,-0.488721805,-0.619195046,-0.350705198,-0.181517273,2.5
Kidd Cay,2006,f,0,42,1.7,1.62324929,0.431363764,3.737669618,0.530628251,-0.010731579,1.852977096,-0.488721805,-0.619195046,-0.350705198,-0.181517273,0
Kidd Cay,2006,f,0,42,1.7,1.62324929,0.431363764,3.737669618,0.530628251,-0.010731579,1.852977096,-0.488721805,-0.619195046,-0.350705198,-0.181517273,0
Kidd Cay,2006,f,0,42,1.7,1.62324929,0.431363764,3.737669618,0.530628251,-0.010731579,1.852977096,-0.488721805,-0.619195046,-0.350705198,-0.181517273,0
Kidd Cay,2006,f,0,46,2.15,1.662757832,0.498310554,3.828641396,0.765467842,-0.005448954,1.761817033,1.182121972,0.773993808,-0.178070399,-0.584880385,0
Kidd Cay,2006,f,0,43.5,1.9,1.638489257,0.462397998,3.772760938,0.641853886,-0.003483589,1.85516352,0.137844612,0,-0.113842793,-0.171842832,0
Kidd Cay,2006,f,1,47,2.3,1.672097858,0.51851394,3.850147602,0.832909123,0.0001767,1.761813194,1.599832916,1.238390093,0.005774514,-0.58489737,2.5
Kidd Cay,2006,f,0,46,2.2,1.662757832,0.505149978,3.828641396,0.78845736,0.00139047,1.802789522,1.182121972,0.92879257,0.045440207,-0.403586186,0
Kidd Cay,2006,f,1,45,2.1,1.653212514,0.491361694,3.80666249,0.741937345,0.002500333,1.843638446,0.764411028,0.619195046,0.081710224,-0.222838733,2.5
Kidd Cay,2006,f,1,45,2.1,1.653212514,0.491361694,3.80666249,0.741937345,0.002500333,1.843638446,0.764411028,0.619195046,0.081710224,-0.222838733,2.5
Kidd Cay,2006,f,0,44,2,1.643452676,0.477121255,3.784189634,0.693147181,0.003492858,1.884053829,0.346700084,0.309597523,0.114145701,-0.044009606,0
Kidd Cay,2006,f,0,44,2,1.643452676,0.477121255,3.784189634,0.693147181,0.003492858,1.884053829,0.346700084,0.309597523,0.114145701,-0.044009606,0
Kidd Cay,2006,f,1,44,2,1.643452676,0.477121255,3.784189634,0.693147181,0.003492858,1.884053829,0.346700084,0.309597523,0.114145701,-0.044009606,2.5
Kidd Cay,2006,f,1,44,2,1.643452676,0.477121255,3.784189634,0.693147181,0.003492858,1.884053829,0.346700084,0.309597523,0.114145701,-0.044009606,2.5
Kidd Cay,2006,f,0,43,1.9,1.633468456,0.462397998,3.761200116,0.641853886,0.00435278,1.923656077,-0.07101086,0,0.14224771,0.13122158,0
Kidd Cay,2006,f,0,43,1.9,1.633468456,0.462397998,3.761200116,0.641853886,0.00435278,1.923656077,-0.07101086,0,0.14224771,0.13122158,0
Kidd Cay,2006,f,0,43,1.9,1.633468456,0.462397998,3.761200116,0.641853886,0.00435278,1.923656077,-0.07101086,0,0.14224771,0.13122158,0
Kidd Cay,2006,f,1,43,1.9,1.633468456,0.462397998,3.761200116,0.641853886,0.00435278,1.923656077,-0.07101086,0,0.14224771,0.13122158,2.5
Kidd Cay,2006,f,0,43,1.9,1.633468456,0.462397998,3.761200116,0.641853886,0.00435278,1.923656077,-0.07101086,0,0.14224771,0.13122158,0
Kidd Cay,2006,f,1,43,1.9,1.633468456,0.462397998,3.761200116,0.641853886,0.00435278,1.923656077,-0.07101086,0,0.14224771,0.13122158,2.5
Kidd Cay,2006,f,0,42,1.8,1.62324929,0.447158031,3.737669618,0.587786665,0.005062688,1.961975749,-0.488721805,-0.309597523,0.165447324,0.300777651,0
Kidd Cay,2006,f,0,42,1.8,1.62324929,0.447158031,3.737669618,0.587786665,0.005062688,1.961975749,-0.488721805,-0.309597523,0.165447324,0.300777651,0
Kidd Cay,2006,f,0,42,1.8,1.62324929,0.447158031,3.737669618,0.587786665,0.005062688,1.961975749,-0.488721805,-0.309597523,0.165447324,0.300777651,0
Kidd Cay,2006,f,1,42,1.8,1.62324929,0.447158031,3.737669618,0.587786665,0.005062688,1.961975749,-0.488721805,-0.309597523,0.165447324,0.300777651,2.5
Kidd Cay,2006,f,0,42,1.8,1.62324929,0.447158031,3.737669618,0.587786665,0.005062688,1.961975749,-0.488721805,-0.309597523,0.165447324,0.300777651,0
Kidd Cay,2006,f,0,42,1.8,1.62324929,0.447158031,3.737669618,0.587786665,0.005062688,1.961975749,-0.488721805,-0.309597523,0.165447324,0.300777651,0
Kidd Cay,2006,f,1,42,1.8,1.62324929,0.447158031,3.737669618,0.587786665,0.005062688,1.961975749,-0.488721805,-0.309597523,0.165447324,0.300777651,2.5
Kidd Cay,2006,f,0,41,1.7,1.612783857,0.431363764,3.713572067,0.530628251,0.005602667,1.99843327,-0.906432749,-0.619195046,0.183093686,0.462094116,0
Kidd Cay,2006,f,1,41,1.7,1.612783857,0.431363764,3.713572067,0.530628251,0.005602667,1.99843327,-0.906432749,-0.619195046,0.183093686,0.462094116,2.5
Kidd Cay,2006,f,0,41,1.7,1.612783857,0.431363764,3.713572067,0.530628251,0.005602667,1.99843327,-0.906432749,-0.619195046,0.183093686,0.462094116,0
Kidd Cay,2006,f,0,41,1.7,1.612783857,0.431363764,3.713572067,0.530628251,0.005602667,1.99843327,-0.906432749,-0.619195046,0.183093686,0.462094116,0
Kidd Cay,2006,f,0,41,1.7,1.612783857,0.431363764,3.713572067,0.530628251,0.005602667,1.99843327,-0.906432749,-0.619195046,0.183093686,0.462094116,0
Kidd Cay,2006,f,0,40,1.6,1.602059991,0.414973348,3.688879454,0.470003629,0.005949852,2.032313745,-1.324143693,-0.92879257,0.194439597,0.612007722,0
Kidd Cay,2006,f,1,40,1.6,1.602059991,0.414973348,3.688879454,0.470003629,0.005949852,2.032313745,-1.324143693,-0.92879257,0.194439597,0.612007722,2.5
Kidd Cay,2006,f,0,39,1.5,1.591064607,0.397940009,3.663561646,0.405465108,0.006077895,2.062735562,-1.741854637,-1.238390093,0.198624016,0.746617532,0
Kidd Cay,2006,f,0,39,1.5,1.591064607,0.397940009,3.663561646,0.405465108,0.006077895,2.062735562,-1.741854637,-1.238390093,0.198624016,0.746617532,0
Kidd Cay,2006,f,1,45.5,2.2,1.658011397,0.505149978,3.817712326,0.78845736,0.008798614,1.865648595,0.9732665,0.92879257,0.287536407,-0.125448693,2.5
Kidd Cay,2006,f,0,47,2.4,1.672097858,0.531478917,3.850147602,0.875468737,0.013141677,1.838413768,1.599832916,1.547987616,0.429466578,-0.245956779,0
Kidd Cay,2006,f,0,41.5,1.8,1.618048097,0.447158031,3.725693427,0.587786665,0.01318061,2.037063553,-0.697577277,-0.309597523,0.4307389,0.633024569,0
Kidd Cay,2006,f,1,40.5,1.7,1.607455023,0.431363764,3.701301974,0.530628251,0.013919807,2.076829639,-1.115288221,-0.619195046,0.454895645,0.808980705,2.5
Kidd Cay,2006,f,0,46,2.3,1.662757832,0.51851394,3.828641396,0.832909123,0.014754432,1.8847345,1.182121972,1.238390093,0.482170977,-0.040997786,0
Kidd Cay,2006,f,0,44,2.1,1.643452676,0.491361694,3.784189634,0.741937345,0.017733298,1.97825652,0.346700084,0.619195046,0.579519528,0.372816462,0
Kidd Cay,2006,f,0,44,2.1,1.643452676,0.491361694,3.784189634,0.741937345,0.017733298,1.97825652,0.346700084,0.619195046,0.579519528,0.372816462,0
Kidd Cay,2006,f,0,44,2.1,1.643452676,0.491361694,3.784189634,0.741937345,0.017733298,1.97825652,0.346700084,0.619195046,0.579519528,0.372816462,0
Kidd Cay,2006,f,0,43,2,1.633468456,0.477121255,3.761200116,0.693147181,0.019076037,2.024901134,-0.07101086,0.309597523,0.623399893,0.579208557,0
Kidd Cay,2006,f,0,43,2,1.633468456,0.477121255,3.761200116,0.693147181,0.019076037,2.024901134,-0.07101086,0.309597523,0.623399893,0.579208557,0
Kidd Cay,2006,f,0,42,1.9,1.62324929,0.462397998,3.737669618,0.641853886,0.020302655,2.070974402,-0.488721805,0,0.663485447,0.783072574,0
Kidd Cay,2006,f,0,42,1.9,1.62324929,0.462397998,3.737669618,0.641853886,0.020302655,2.070974402,-0.488721805,0,0.663485447,0.783072574,0
Kidd Cay,2006,f,1,42,1.9,1.62324929,0.462397998,3.737669618,0.641853886,0.020302655,2.070974402,-0.488721805,0,0.663485447,0.783072574,2.5
Kidd Cay,2006,f,1,42,1.9,1.62324929,0.462397998,3.737669618,0.641853886,0.020302655,2.070974402,-0.488721805,0,0.663485447,0.783072574,2.5
Kidd Cay,2006,f,0,42,1.9,1.62324929,0.462397998,3.737669618,0.641853886,0.020302655,2.070974402,-0.488721805,0,0.663485447,0.783072574,0
Kidd Cay,2006,f,1,46,2.35,1.662757832,0.525044807,3.828641396,0.854415328,0.021285299,1.925706989,1.182121972,1.393188854,0.695598008,0.140296414,2.5
Kidd Cay,2006,f,1,41,1.8,1.612783857,0.447158031,3.713572067,0.587786665,0.021396934,2.115988168,-0.906432749,-0.309597523,0.699246209,0.982248533,2.5
Kidd Cay,2006,f,1,41,1.8,1.612783857,0.447158031,3.713572067,0.587786665,0.021396934,2.115988168,-0.906432749,-0.309597523,0.699246209,0.982248533,2.5
Kidd Cay,2006,f,0,40,1.7,1.602059991,0.431363764,3.688879454,0.530628251,0.022340268,2.159333354,-1.324143693,-0.619195046,0.730074113,1.17404139,0
Kidd Cay,2006,f,1,44,2.15,1.643452676,0.498310554,3.784189634,0.765467842,0.024682158,2.025357866,0.346700084,0.773993808,0.806606455,0.581229496,2.5
Kidd Cay,2006,f,1,47,2.5,1.672097858,0.544068044,3.850147602,0.916290732,0.025730805,1.915014342,1.599832916,1.857585139,0.840875967,0.092983813,2.5
Kidd Cay,2006,f,0,46,2.4,1.662757832,0.531478917,3.828641396,0.875468737,0.027719409,1.966679479,1.182121972,1.547987616,0.905863041,0.321590613,0
Kidd Cay,2006,f,0,45,2.3,1.653212514,0.51851394,3.80666249,0.832909123,0.029652579,2.01922306,0.764411028,1.238390093,0.969038526,0.554084338,0
Kidd Cay,2006,f,1,45,2.3,1.653212514,0.51851394,3.80666249,0.832909123,0.029652579,2.01922306,0.764411028,1.238390093,0.969038526,0.554084338,2.5
Kidd Cay,2006,f,0,45,2.3,1.653212514,0.51851394,3.80666249,0.832909123,0.029652579,2.01922306,0.764411028,1.238390093,0.969038526,0.554084338,0
Kidd Cay,2006,f,0,45,2.3,1.653212514,0.51851394,3.80666249,0.832909123,0.029652579,2.01922306,0.764411028,1.238390093,0.969038526,0.554084338,0
Kidd Cay,2006,f,1,50,2.9,1.698970004,0.591064607,3.912023005,1.064710737,0.030785842,1.829611869,2.852965748,3.095975232,1.006073284,-0.284903236,2.5
Kidd Cay,2006,f,0,44,2.2,1.643452676,0.505149978,3.784189634,0.78845736,0.031521582,2.072459212,0.346700084,0.92879257,1.03011706,0.78964253,0
Kidd Cay,2006,f,1,43,2.1,1.633468456,0.491361694,3.761200116,0.741937345,0.033316476,2.12614619,-0.07101086,0.619195046,1.088773721,1.027195533,2.5
Kidd Cay,2006,f,0,43,2.1,1.633468456,0.491361694,3.761200116,0.741937345,0.033316476,2.12614619,-0.07101086,0.619195046,1.088773721,1.027195533,0
Kidd Cay,2006,f,1,42,2,1.62324929,0.477121255,3.737669618,0.693147181,0.035025912,2.179973055,-0.488721805,0.309597523,1.144637631,1.265367498,2.5
Kidd Cay,2006,f,0,46,2.5,1.662757832,0.544068044,3.828641396,0.916290732,0.040308536,2.048624457,1.182121972,1.857585139,1.31727243,0.684179013,0
Kidd Cay,2006,f,1,46,2.5,1.662757832,0.544068044,3.828641396,0.916290732,0.040308536,2.048624457,1.182121972,1.857585139,1.31727243,0.684179013,2.5
Kidd Cay,2006,f,1,45,2.4,1.653212514,0.531478917,3.80666249,0.875468737,0.042617556,2.107015367,0.764411028,1.547987616,1.39273059,0.942545873,2.5
Kidd Cay,2006,f,1,45,2.4,1.653212514,0.531478917,3.80666249,0.875468737,0.042617556,2.107015367,0.764411028,1.547987616,1.39273059,0.942545873,2.5
Kidd Cay,2006,f,0,44,2.3,1.643452676,0.51851394,3.784189634,0.832909123,0.044885544,2.166661903,0.346700084,1.238390093,1.46684783,1.206468599,0
Kidd Cay,2006,f,0,44,2.3,1.643452676,0.51851394,3.784189634,0.832909123,0.044885544,2.166661903,0.346700084,1.238390093,1.46684783,1.206468599,0
Kidd Cay,2006,f,0,43,2.2,1.633468456,0.505149978,3.761200116,0.78845736,0.04710476,2.227391247,-0.07101086,0.92879257,1.539371253,1.47518251,0
Kidd Cay,2006,f,0,48,2.8,1.681241237,0.579783597,3.871201011,1.029619417,0.047175548,2.007781349,2.01754386,2.786377709,1.541684562,0.503457295,0
Kidd Cay,2006,f,0,41,2,1.612783857,0.477121255,3.713572067,0.693147181,0.051360157,2.351097965,-0.906432749,0.309597523,1.678436515,2.022557367,0
Kidd Cay,2006,f,0,41,2,1.612783857,0.477121255,3.713572067,0.693147181,0.051360157,2.351097965,-0.906432749,0.309597523,1.678436515,2.022557367,0
Kidd Cay,2006,f,0,41,2,1.612783857,0.477121255,3.713572067,0.693147181,0.051360157,2.351097965,-0.906432749,0.309597523,1.678436515,2.022557367,0
Kidd Cay,2006,f,0,48,2.9,1.681241237,0.591064607,3.871201011,1.064710737,0.058456558,2.079487825,2.01754386,3.095975232,1.910345033,0.82074259,0
Kidd Cay,2006,f,0,43,2.3,1.633468456,0.51851394,3.761200116,0.832909123,0.060468722,2.328636304,-0.07101086,1.238390093,1.976102023,1.923169486,0
Kidd Cay,2006,f,1,47,2.8,1.672097858,0.579783597,3.850147602,1.029619417,0.061446357,2.144816063,1.599832916,2.786377709,2.008050878,1.109805587,2.5
Kidd Cay,2006,f,1,42,2.2,1.62324929,0.505149978,3.737669618,0.78845736,0.063054635,2.39797036,-0.488721805,0.92879257,2.06060899,2.229957345,2.5
Kidd Cay,2006,f,0,40,2.1,1.602059991,0.491361694,3.688879454,0.741937345,0.082338198,2.667411791,-1.324143693,0.619195046,2.690790769,3.422176064,0
Kidd Cay,2006,f,0,40,2.1,1.602059991,0.491361694,3.688879454,0.741937345,0.082338198,2.667411791,-1.324143693,0.619195046,2.690790769,3.422176064,0
Kidd Cay,2006,f,0,42,2.4,1.62324929,0.531478917,3.737669618,0.875468737,0.089383574,2.615967665,-0.488721805,1.547987616,2.921031824,3.194547192,0
Kidd Cay,2006,f,0,40,2.2,1.602059991,0.505149978,3.688879454,0.78845736,0.096126482,2.7944314,-1.324143693,0.92879257,3.141388301,3.984209733,0
Kidd Cay,2007,f,1,49,1.8,1.69019608,0.447158031,3.891820298,0.587786665,-0.093475096,1.161827471,2.213029576,0.048780488,-3.314719732,-3.00087578,2.680965147
Kidd Cay,2007,f,1,42.5,1.3,1.62838893,0.361727836,3.749504076,0.262364264,-0.061701678,1.410816054,-0.384892086,-1.306233062,-2.188002775,-1.736974346,2.680965147
Kidd Cay,2007,f,1,44,1.5,1.643452676,0.397940009,3.784189634,0.405465108,-0.054054575,1.434235809,0.214628297,-0.764227642,-1.916828893,-1.618092341,2.680965147
Kidd Cay,2007,f,0,44,1.5,1.643452676,0.397940009,3.784189634,0.405465108,-0.054054575,1.434235809,0.214628297,-0.764227642,-1.916828893,-1.618092341,0
Kidd Cay,2007,f,0,38,0.9,1.579783597,0.278753601,3.63758616,-0.105360516,-0.05250663,1.469696373,-2.183453237,-2.390243902,-1.861937235,-1.438089477,0
Kidd Cay,2007,f,0,41,1.2,1.612783857,0.342422681,3.713572067,0.182321557,-0.051415257,1.484849405,-0.98441247,-1.577235772,-1.823236075,-1.361170532,0
Kidd Cay,2007,f,1,41,1.2,1.612783857,0.342422681,3.713572067,0.182321557,-0.051415257,1.484849405,-0.98441247,-1.577235772,-1.823236075,-1.361170532,2.680965147
Kidd Cay,2007,f,0,41,1.2,1.612783857,0.342422681,3.713572067,0.182321557,-0.051415257,1.484849405,-0.98441247,-1.577235772,-1.823236075,-1.361170532,0
Kidd Cay,2007,f,1,40,1.1,1.602059991,0.322219295,3.688879454,0.09531018,-0.0512832,1.489521173,-1.384092726,-1.848238482,-1.818553206,-1.337455973,2.680965147
Kidd Cay,2007,f,0,40,1.1,1.602059991,0.322219295,3.688879454,0.09531018,-0.0512832,1.489521173,-1.384092726,-1.848238482,-1.818553206,-1.337455973,0
Kidd Cay,2007,f,0,48,2,1.681241237,0.477121255,3.871201011,0.693147181,-0.046530991,1.391852655,1.813349321,0.590785908,-1.650035146,-1.833235254,0
Kidd Cay,2007,f,0,43.5,1.5,1.638489257,0.397940009,3.772760938,0.405465108,-0.044642546,1.495347077,0.014788169,-0.764227642,-1.58306899,-1.307882858,0
Kidd Cay,2007,f,0,47,1.9,1.672097858,0.462397998,3.850147602,0.641853886,-0.043915848,1.427905104,1.413669065,0.319783198,-1.55729956,-1.650227901,0
Kidd Cay,2007,f,0,43,1.45,1.633468456,0.389166084,3.761200116,0.371563556,-0.043895629,1.507820679,-0.185051958,-0.899728997,-1.556582573,-1.244565082,0
Kidd Cay,2007,f,0,41.5,1.3,1.618048097,0.361727836,3.725693427,0.262364264,-0.042092571,1.538950941,-0.784572342,-1.306233062,-1.492644361,-1.086543449,0
Kidd Cay,2007,f,0,46,1.8,1.662757832,0.447158031,3.828641396,0.587786665,-0.041444517,1.463250516,1.013988809,0.048780488,-1.469663708,-1.470809565,0
Kidd Cay,2007,f,1,46,1.8,1.662757832,0.447158031,3.828641396,0.587786665,-0.041444517,1.463250516,1.013988809,0.048780488,-1.469663708,-1.470809565,2.680965147
Kidd Cay,2007,f,0,44,1.6,1.643452676,0.414973348,3.784189634,0.470003629,-0.037021235,1.529851529,0.214628297,-0.493224932,-1.312809769,-1.132733354,0
Kidd Cay,2007,f,0,44,1.6,1.643452676,0.414973348,3.784189634,0.470003629,-0.037021235,1.529851529,0.214628297,-0.493224932,-1.312809769,-1.132733354,0
Kidd Cay,2007,f,0,47,1.95,1.672097858,0.469822016,3.850147602,0.667829373,-0.03649183,1.465481554,1.413669065,0.455284553,-1.294036508,-1.4594845,0
Kidd Cay,2007,f,1,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,-0.035121704,1.559814495,-0.185051958,-0.764227642,-1.245450505,-0.980637079,2.680965147
Kidd Cay,2007,f,0,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,-0.035121704,1.559814495,-0.185051958,-0.764227642,-1.245450505,-0.980637079,0
Kidd Cay,2007,f,0,42,1.4,1.62324929,0.380211242,3.737669618,0.336472237,-0.033472081,1.586426298,-0.584732214,-1.035230352,-1.186953218,-0.845551785,0
Kidd Cay,2007,f,0,42,1.4,1.62324929,0.380211242,3.737669618,0.336472237,-0.033472081,1.586426298,-0.584732214,-1.035230352,-1.186953218,-0.845551785,0
Kidd Cay,2007,f,0,42,1.4,1.62324929,0.380211242,3.737669618,0.336472237,-0.033472081,1.586426298,-0.584732214,-1.035230352,-1.186953218,-0.845551785,0
Kidd Cay,2007,f,0,42,1.4,1.62324929,0.380211242,3.737669618,0.336472237,-0.033472081,1.586426298,-0.584732214,-1.035230352,-1.186953218,-0.845551785,0
Kidd Cay,2007,f,0,45.5,1.8,1.658011397,0.447158031,3.817712326,0.587786665,-0.03244395,1.522817714,0.814148681,0.048780488,-1.150494698,-1.168437999,0
Kidd Cay,2007,f,0,48,2.1,1.681241237,0.491361694,3.871201011,0.741937345,-0.032290552,1.461445288,1.813349321,0.861788618,-1.145055036,-1.479973159,0
Kidd Cay,2007,f,0,41,1.3,1.612783857,0.361727836,3.713572067,0.262364264,-0.032110102,1.608586856,-0.98441247,-1.306233062,-1.138656104,-0.733061646,0
Kidd Cay,2007,f,0,41,1.3,1.612783857,0.361727836,3.713572067,0.262364264,-0.032110102,1.608586856,-0.98441247,-1.306233062,-1.138656104,-0.733061646,0
Kidd Cay,2007,f,0,40,1.2,1.602059991,0.342422681,3.688879454,0.182321557,-0.031079814,1.624932189,-1.384092726,-1.577235772,-1.102121075,-0.650090411,0
Kidd Cay,2007,f,0,40,1.2,1.602059991,0.342422681,3.688879454,0.182321557,-0.031079814,1.624932189,-1.384092726,-1.577235772,-1.102121075,-0.650090411,0
Kidd Cay,2007,f,1,47,2,1.672097858,0.477121255,3.850147602,0.693147181,-0.029192591,1.503058004,1.413669065,0.590785908,-1.035198255,-1.268741098,2.680965147
Kidd Cay,2007,f,0,47,2,1.672097858,0.477121255,3.850147602,0.693147181,-0.029192591,1.503058004,1.413669065,0.590785908,-1.035198255,-1.268741098,0
Kidd Cay,2007,f,0,43.5,1.6,1.638489257,0.414973348,3.772760938,0.470003629,-0.027609206,1.595036882,0.014788169,-0.493224932,-0.979049866,-0.801843238,0
Kidd Cay,2007,f,0,45,1.8,1.653212514,0.447158031,3.80666249,0.587786665,-0.023343929,1.585508744,0.614308553,0.048780488,-0.827798889,-0.850209421,0
Kidd Cay,2007,f,0,45,1.8,1.653212514,0.447158031,3.80666249,0.587786665,-0.023343929,1.585508744,0.614308553,0.048780488,-0.827798889,-0.850209421,0
Kidd Cay,2007,f,0,45,1.8,1.653212514,0.447158031,3.80666249,0.587786665,-0.023343929,1.585508744,0.614308553,0.048780488,-0.827798889,-0.850209421,0
Kidd Cay,2007,f,0,40.5,1.3,1.607455023,0.361727836,3.701301974,0.262364264,-0.022005146,1.682286992,-1.184252598,-1.306233062,-0.780324324,-0.358949281,0
Kidd Cay,2007,f,1,40.5,1.3,1.607455023,0.361727836,3.701301974,0.262364264,-0.022005146,1.682286992,-1.184252598,-1.306233062,-0.780324324,-0.358949281,2.680965147
Kidd Cay,2007,f,1,44,1.7,1.643452676,0.431363764,3.784189634,0.530628251,-0.020630819,1.62546725,0.214628297,-0.222222222,-0.731589337,-0.647374366,2.680965147
Kidd Cay,2007,f,1,44,1.7,1.643452676,0.431363764,3.784189634,0.530628251,-0.020630819,1.62546725,0.214628297,-0.222222222,-0.731589337,-0.647374366,2.680965147
Kidd Cay,2007,f,1,44,1.7,1.643452676,0.431363764,3.784189634,0.530628251,-0.020630819,1.62546725,0.214628297,-0.222222222,-0.731589337,-0.647374366,2.680965147
Kidd Cay,2007,f,0,44,1.7,1.643452676,0.431363764,3.784189634,0.530628251,-0.020630819,1.62546725,0.214628297,-0.222222222,-0.731589337,-0.647374366,0
Kidd Cay,2007,f,0,38.5,1.1,1.58546073,0.322219295,3.650658241,0.09531018,-0.019806365,1.712578888,-1.98361311,-1.848238482,-0.70235338,-0.20518331,0
Kidd Cay,2007,f,0,48,2.2,1.681241237,0.505149978,3.871201011,0.78845736,-0.018502268,1.53103792,1.813349321,1.132791328,-0.656108777,-1.126711064,0
Kidd Cay,2007,f,0,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,-0.018088365,1.663802128,-0.185051958,-0.493224932,-0.641431381,-0.452781074,0
Kidd Cay,2007,f,1,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,-0.018088365,1.663802128,-0.185051958,-0.493224932,-0.641431381,-0.452781074,2.680965147
Kidd Cay,2007,f,0,42,1.5,1.62324929,0.397940009,3.737669618,0.405465108,-0.015743314,1.699742463,-0.584732214,-0.764227642,-0.558273538,-0.270342829,0
Kidd Cay,2007,f,1,42,1.5,1.62324929,0.397940009,3.737669618,0.405465108,-0.015743314,1.699742463,-0.584732214,-0.764227642,-0.558273538,-0.270342829,2.680965147
Kidd Cay,2007,f,0,47,2.1,1.672097858,0.491361694,3.850147602,0.741937345,-0.014952152,1.578210904,1.413669065,0.861788618,-0.530218144,-0.887254295,0
Kidd Cay,2007,f,0,47,2.1,1.672097858,0.491361694,3.850147602,0.741937345,-0.014952152,1.578210904,1.413669065,0.861788618,-0.530218144,-0.887254295,0
Kidd Cay,2007,f,1,47,2.1,1.672097858,0.491361694,3.850147602,0.741937345,-0.014952152,1.578210904,1.413669065,0.861788618,-0.530218144,-0.887254295,2.680965147
